name|owner|primaryLanguage|createdAt|updatedAt|url|popularity|cbo|dit|lcom|loc|compositeScore
roncoo-pay|roncoo|Java|2016-07-21T02:46:06Z|2025-03-21T14:46:54Z|https://github.com/roncoo/roncoo-pay|4880|5.21|1.28|62.94|19910|0.31626980406383687
react-native-config|lugg|Java|2016-02-23T00:19:11Z|2025-03-24T02:04:42Z|https://github.com/lugg/react-native-config|4875|4.57|1.39|1.96|428|0.3143516968583815
sensitive-word|houbb|Java|2020-01-07T03:10:44Z|2025-03-24T10:25:16Z|https://github.com/houbb/sensitive-word|4872|3.33|1.2|20.85|3683|0.2917813186874022
wgcloud|tianshiyeben|Java|2019-01-15T02:02:21Z|2025-03-24T06:26:54Z|https://github.com/tianshiyeben/wgcloud|4867|6.04|1.19|34.54|6105|0.3215393663215853
dynamic-datasource|baomidou|Java|2018-04-28T02:32:16Z|2025-03-24T12:46:30Z|https://github.com/baomidou/dynamic-datasource|4864|4.92|1.15|2.41|4957|0.3073245832107385
typespec|microsoft|Java|2021-06-30T23:29:49Z|2025-03-24T13:16:14Z|https://github.com/microsoft/typespec|4863|0|0|0|0|0
QAuxiliary|cinit|Java|2022-01-29T06:12:36Z|2025-03-24T11:07:44Z|https://github.com/cinit/QAuxiliary|4849|7.69|1.33|42.45|41435|0.3463147657752949
cglib|cglib|Java|2014-03-29T13:48:30Z|2025-03-22T03:14:23Z|https://github.com/cglib/cglib|4841|3.22|1.53|261.8|17670|0.304728314621018
bisq|bisq-network|Java|2014-03-12T09:42:29Z|2025-03-21T20:43:45Z|https://github.com/bisq-network/bisq|4836|7.51|1.77|30.29|177807|0.3643936150193587
querydsl|querydsl|Java|2011-08-05T06:46:32Z|2025-03-24T03:36:17Z|https://github.com/querydsl/querydsl|4836|5.2|1.99|42.9|98636|0.3485758038454919
reactive-streams-jvm|reactive-streams|Java|2014-02-28T13:16:15Z|2025-03-21T06:56:56Z|https://github.com/reactive-streams/reactive-streams-jvm|4833|3.12|1.28|20.34|15738|0.293082724758666
java-faker|DiUS|Java|2011-06-06T01:01:21Z|2025-03-23T09:50:10Z|https://github.com/DiUS/java-faker|4832|4.12|1.45|40.75|6710|0.3119217987556233
WukongCRM-11.0-JAVA|WuKongOpenSource|Java|2021-04-06T10:58:55Z|2025-03-20T03:43:59Z|https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA|4830|7.48|1.21|13.03|64304|0.33860759730810785
packer-ng-plugin|mcxiaoke|Java|2015-11-24T04:08:08Z|2025-03-22T04:40:29Z|https://github.com/mcxiaoke/packer-ng-plugin|4822|2.81|1.39|18.65|1776|0.2946383846702042
Transitions-Everywhere|andkulikov|Java|2014-10-15T03:37:03Z|2025-03-23T13:57:49Z|https://github.com/andkulikov/Transitions-Everywhere|4816|6.87|1.68|25.72|9485|0.3531628305620166
lucida|claritylab|Java|2014-05-13T17:12:49Z|2025-03-22T12:19:28Z|https://github.com/claritylab/lucida|4805|6.55|1.61|23.52|23221|0.34640818320718636
openai-java|TheoKanning|Java|2020-09-15T02:58:52Z|2025-03-20T02:55:03Z|https://github.com/TheoKanning/openai-java|4798|5.39|1.08|15.55|2783|0.3093371473123232
killbill|killbill|Java|2012-10-21T20:55:05Z|2025-03-24T03:41:40Z|https://github.com/killbill/killbill|4791|8.66|1.8|28.26|150730|0.3786095807815245
orientdb|orientechnologies|Java|2012-12-09T20:33:47Z|2025-03-23T15:33:07Z|https://github.com/orientechnologies/orientdb|4786|6.48|1.63|325.04|448111|0.3454629628768385
jpexs-decompiler|jindrapetrik|Java|2014-05-10T17:20:56Z|2025-03-20T00:37:24Z|https://github.com/jindrapetrik/jpexs-decompiler|4783|5.98|1.93|58.64|322349|0.3544964349456463
aviatorscript|killme2008|Java|2011-03-29T12:48:47Z|2025-03-24T12:36:45Z|https://github.com/killme2008/aviatorscript|4773|4.63|1.5|60.98|37352|0.31982274047048975
Android-ConvenientBanner|saiwu-bigkoo|Java|2014-12-23T06:12:33Z|2025-02-22T06:06:40Z|https://github.com/saiwu-bigkoo/Android-ConvenientBanner|4770|4.83|1.45|7.79|848|0.319967808331252
spotless|diffplug|Java|2015-04-27T19:10:58Z|2025-03-24T06:51:37Z|https://github.com/diffplug/spotless|4768|5.03|1.76|13.77|34773|0.3363028900547066
rstudio|rstudio|Java|2010-12-07T19:10:25Z|2025-03-24T08:59:12Z|https://github.com/rstudio/rstudio|4766|5.6|1.45|353.56|226107|0.3273339422445053
calcite|apache|Java|2014-06-25T07:00:07Z|2025-03-23T13:48:02Z|https://github.com/apache/calcite|4766|7.61|1.71|359.29|358197|0.36160418267605476
react-native-webrtc|react-native-webrtc|Java|2015-09-27T10:57:30Z|2025-03-24T12:46:17Z|https://github.com/react-native-webrtc/react-native-webrtc|4764|6.09|1.15|8.39|4045|0.32036859556558334
Digital|hneemann|Java|2016-06-28T17:40:16Z|2025-03-24T07:21:11Z|https://github.com/hneemann/Digital|4761|5.05|1.68|13.24|76050|0.33288347110479566
Suwayomi-Server|Suwayomi|Java|2020-12-23T20:31:38Z|2025-03-24T04:17:41Z|https://github.com/Suwayomi/Suwayomi-Server|4754|4.96|1.71|313.23|25767|0.332175946041946
AndroidStaggeredGrid|etsy|Java|2013-12-09T19:43:45Z|2025-03-23T21:27:19Z|https://github.com/etsy/AndroidStaggeredGrid|4751|5.86|1.86|155.89|4010|0.34962071104332304
cameraview|google|Java|2016-08-04T05:22:14Z|2025-03-21T15:24:20Z|https://github.com/google/cameraview|4743|4.83|1.26|12.13|2983|0.3112963029938274
small-spring|fuzhengwei|Java|2021-05-15T06:07:28Z|2025-03-24T06:11:14Z|https://github.com/fuzhengwei/small-spring|4743|3.47|1.25|12.7|10379|0.29565164415686285
reflections|ronmamo|Java|2013-04-16T16:19:26Z|2025-03-24T03:27:53Z|https://github.com/ronmamo/reflections|4737|2.77|1.15|13.66|4782|0.28327555172244234
android-tips-tricks|nisrulz|Java|2016-08-25T20:27:33Z|2025-03-19T03:27:56Z|https://github.com/nisrulz/android-tips-tricks|4735|1|1|0|22|0.2567250324006772
SwitchButton|kyleduo|Java|2014-09-09T07:20:43Z|2025-03-21T09:09:29Z|https://github.com/kyleduo/SwitchButton|4731|4.37|1.41|82.48|1543|0.3127424751589165
spring-boot-best-practice|javastacks|Java|2018-11-09T06:23:18Z|2025-03-24T09:37:21Z|https://github.com/javastacks/spring-boot-best-practice|4726|4.73|1.09|3.14|1924|0.3024667763972274
mybatis|tuguangquan|Java|2014-11-03T04:51:06Z|2025-03-23T06:20:46Z|https://github.com/tuguangquan/mybatis|4725|3.73|1.3|21.47|39118|0.30080169583799865
baseAdapter|hongyangAndroid|Java|2015-08-03T02:55:51Z|2025-03-21T06:23:37Z|https://github.com/hongyangAndroid/baseAdapter|4721|4.88|1.32|18.28|1563|0.3145662152768438
Spring-Boot-In-Action|hansonwang99|Java|2019-01-28T12:56:51Z|2025-03-23T01:51:17Z|https://github.com/hansonwang99/Spring-Boot-In-Action|4706|3.87|1.12|6.01|2714|0.29421971614347964
chuck|jgilfelt|Java|2017-02-07T23:51:39Z|2025-03-17T10:58:48Z|https://github.com/jgilfelt/chuck|4700|5.83|1.38|55.74|1698|0.3277747818171065
spring-security-oauth|spring-attic|Java|2011-07-26T18:08:49Z|2025-03-17T02:28:38Z|https://github.com/spring-attic/spring-security-oauth|4694|6.03|1.61|13.36|34729|0.34063758425780594
mockserver|mock-server|Java|2013-02-26T06:09:52Z|2025-03-22T23:45:26Z|https://github.com/mock-server/mockserver|4693|7.24|1.68|95.09|64768|0.35704734776588765
ActiveAndroid|pardom-zz|Java|2012-11-15T18:10:45Z|2025-03-20T21:04:03Z|https://github.com/pardom-zz/ActiveAndroid|4690|5.44|1.74|22.08|3158|0.33994055711253457
automq|AutoMQ|Java|2023-08-17T07:50:13Z|2025-03-24T13:27:59Z|https://github.com/AutoMQ/automq|4681|7.2|1.41|46.28|646552|0.3444739581203158
FirebaseUI-Android|firebase|Java|2015-07-09T17:31:09Z|2025-03-24T11:47:02Z|https://github.com/firebase/FirebaseUI-Android|4668|9.79|1.96|12.34|13274|0.3985742664593097
MaterialDateTimePicker|wdullaer|Java|2015-01-03T19:41:03Z|2025-03-24T07:41:06Z|https://github.com/wdullaer/MaterialDateTimePicker|4667|6.59|1.47|127.63|7536|0.3401056537524485
cardslib|gabrielemariotti|Java|2013-09-20T21:57:19Z|2025-03-02T17:43:10Z|https://github.com/gabrielemariotti/cardslib|4650|5.9|2.18|18.62|32257|0.365135242627276
PageIndicatorView|romandanylyk|Java|2016-08-20T19:25:32Z|2025-03-17T19:42:32Z|https://github.com/romandanylyk/PageIndicatorView|4640|5.51|1.5|22.81|3532|0.32978570063663915
microservices-platform|zlt2000|Java|2019-03-07T07:13:37Z|2025-03-23T07:25:50Z|https://github.com/zlt2000/microservices-platform|4639|6.31|1.25|6.67|7950|0.3273872628347013
blog_demos|zq2599|Java|2017-04-09T04:51:56Z|2025-03-24T04:07:39Z|https://github.com/zq2599/blog_demos|4635|4.02|1.2|15.17|51968|0.29950675631736234
esProc|SPLWare|Java|2021-11-09T15:41:25Z|2025-03-24T06:43:31Z|https://github.com/SPLWare/esProc|4628|6.65|2.14|97.71|438486|0.37140623117512817
spring-cloud-gateway|spring-cloud|Java|2016-11-16T21:42:51Z|2025-03-21T16:17:24Z|https://github.com/spring-cloud/spring-cloud-gateway|4614|6.92|1.36|17.29|39991|0.33917263687147914
libsvm|cjlin1|Java|2013-09-10T14:32:07Z|2025-03-23T17:19:26Z|https://github.com/cjlin1/libsvm|4614|3.26|1.35|19.62|3152|0.29783772950315923
JAViewer|SplashCodes|Java|2016-05-21T08:47:10Z|2025-03-23T15:56:34Z|https://github.com/SplashCodes/JAViewer|4613|5.79|1.6|11.65|6309|0.3375080312761341
SpringBoot-Shiro-Vue|Heeexy|Java|2017-11-17T18:49:06Z|2025-03-17T18:00:20Z|https://github.com/Heeexy/SpringBoot-Shiro-Vue|4603|5.78|1.41|9.44|633|0.32874820238716296
ribbon|Netflix|Java|2013-01-15T01:08:04Z|2025-03-24T12:46:37Z|https://github.com/Netflix/ribbon|4598|4.39|1.27|13.38|21788|0.3068339723639575
JSON-java|stleary|Java|2010-12-21T17:46:09Z|2025-03-23T15:22:00Z|https://github.com/stleary/JSON-java|4591|3.2|1.22|305.07|11883|0.2902277433148217
rocketmq-externals|apache|Java|2017-03-14T07:00:06Z|2025-03-24T12:50:04Z|https://github.com/apache/rocketmq-externals|4589|5.75|1.25|16.45|11795|0.32109891469556784
poi-tl|Sayi|Java|2015-03-20T06:47:52Z|2025-03-24T08:23:09Z|https://github.com/Sayi/poi-tl|4585|6.49|1.21|89.66|22796|0.327279191637279
crawler4j|yasserg|Java|2011-12-31T22:49:18Z|2025-03-23T04:35:27Z|https://github.com/yasserg/crawler4j|4581|5.28|1.31|55.89|4736|0.3184433609066207
SimplifyReader|chentao0707|Java|2015-08-17T08:22:53Z|2025-02-24T14:29:20Z|https://github.com/chentao0707/SimplifyReader|4576|4.56|1.39|60.29|34709|0.314032124079834
ForestBlog|saysky|Java|2017-10-08T15:27:47Z|2025-03-24T04:34:40Z|https://github.com/saysky/ForestBlog|4571|5.1|1.07|12.69|2437|0.30565334593831284
quasar|puniverse|Java|2013-03-27T14:51:24Z|2025-03-22T06:00:52Z|https://github.com/puniverse/quasar|4569|3.39|1.5|36|52770|0.3060647628580101
db-tutorial|dunwu|Java|2017-08-08T06:33:38Z|2025-03-23T11:00:59Z|https://github.com/dunwu/db-tutorial|4568|5.21|1.18|32.61|11203|0.31182209943145855
micrometer|micrometer-metrics|Java|2017-04-10T21:36:51Z|2025-03-24T03:19:49Z|https://github.com/micrometer-metrics/micrometer|4568|5.7|1.28|19.71|77681|0.32189569051084366
JGrowing|javagrowing|Java|2019-02-26T01:55:08Z|2025-03-22T18:31:36Z|https://github.com/javagrowing/JGrowing|4566|1.53|1|1.95|329|0.26263656338789476
javacpp|bytedeco|Java|2014-04-21T12:47:21Z|2025-03-24T12:53:27Z|https://github.com/bytedeco/javacpp|4563|5.94|2.02|153.19|26575|0.35781298406379614
Depth-LIB-Android-|danielzeller|Java|2016-04-27T09:37:28Z|2025-03-20T04:38:50Z|https://github.com/danielzeller/Depth-LIB-Android-|4557|3.79|1.21|13.35|3771|0.2974004265939657
sqlbrite|square|Java|2015-02-19T04:38:37Z|2025-03-14T15:09:36Z|https://github.com/square/sqlbrite|4556|4.7|1.36|4.3|3329|0.31442831685103345
Douya|zhanghai|Java|2016-02-01T13:44:19Z|2025-03-22T07:48:08Z|https://github.com/zhanghai/Douya|4555|5.6|1.63|28.4|44643|0.3366933527984233
go-lang-idea-plugin|go-lang-plugin-org|Java|2010-08-29T08:20:01Z|2025-03-22T10:25:08Z|https://github.com/go-lang-plugin-org/go-lang-idea-plugin|4554|8.12|2.07|110.03|45363|0.38458866381070833
maven|apache|Java|2009-05-21T03:22:03Z|2025-03-24T10:10:38Z|https://github.com/apache/maven|4547|5.55|1.58|48.28|140895|0.33378624367788423
android-crop|jdamcd|Java|2014-03-13T10:24:43Z|2025-03-22T10:59:36Z|https://github.com/jdamcd/android-crop|4542|4.29|1.39|26.48|1676|0.31113755635345675
Infinity-For-Reddit|Docile-Alligator|Java|2018-07-26T15:02:51Z|2025-03-24T08:54:36Z|https://github.com/Docile-Alligator/Infinity-For-Reddit|4532|6.85|1.6|29.19|92553|0.34928247673613805
--|981011512|Java|2020-06-18T22:47:21Z|2025-03-24T08:01:09Z|https://github.com/981011512/--|4531|3.54|2.91|440.6|337988|0.37053460694994467
concurrent|RedSpider1|Java|2018-11-03T13:49:36Z|2025-03-24T09:09:56Z|https://github.com/RedSpider1/concurrent|4529|0|0|0|0|0
dexposed|alibaba|Java|2015-06-30T02:59:16Z|2025-03-22T07:46:48Z|https://github.com/alibaba/dexposed|4523|2.92|1.69|82.83|2414|0.3093054204361591
bottomsheet|Flipboard|Java|2015-04-23T17:37:32Z|2025-03-21T06:28:32Z|https://github.com/Flipboard/bottomsheet|4521|4.9|1.37|27.66|2578|0.3170340257573454
simplify|CalebFenton|Java|2014-01-16T05:14:02Z|2025-03-24T04:34:19Z|https://github.com/CalebFenton/simplify|4518|8.99|1.37|20.74|21150|0.3627314989274987
GCViewer|chewiebug|Java|2011-10-23T09:01:04Z|2025-03-21T08:01:34Z|https://github.com/chewiebug/GCViewer|4517|5.27|2.16|49.04|20453|0.3570804802095606
SmoothProgressBar|castorflex|Java|2013-11-27T20:32:16Z|2025-03-17T06:12:54Z|https://github.com/castorflex/SmoothProgressBar|4513|4.85|1.23|26.31|2208|0.3101023580986736
android|nextcloud|Java|2016-06-06T21:23:36Z|2025-03-24T03:05:00Z|https://github.com/nextcloud/android|4508|9.63|1.71|114.9|50932|0.38503248291878184
AndroidHttpCapture|JZ-Darkal|Java|2016-10-15T19:48:00Z|2025-03-22T11:59:15Z|https://github.com/JZ-Darkal/AndroidHttpCapture|4495|4.7|1.42|36.89|15905|0.3170456427920665
allure2|allure-framework|Java|2016-05-27T14:06:05Z|2025-03-23T19:14:16Z|https://github.com/allure-framework/allure2|4494|6.03|1.31|11.49|7945|0.32697682345699763
bilibili-android-client|HotBitmapGG|Java|2016-06-01T04:36:01Z|2025-03-13T03:53:06Z|https://github.com/HotBitmapGG/bilibili-android-client|4491|4.92|1.82|42.79|38892|0.3377045763636072
azkaban|azkaban|Java|2012-10-18T01:34:53Z|2025-03-21T15:16:32Z|https://github.com/azkaban/azkaban|4490|6.47|1.35|35.84|93837|0.3336258133438127
java-algorithms-implementation|phishman3579|Java|2013-11-20T03:30:19Z|2025-03-22T03:17:09Z|https://github.com/phishman3579/java-algorithms-implementation|4486|3.71|1.58|7.05|31758|0.3133860177957849
objectbox-java|objectbox|Java|2017-01-24T10:29:48Z|2025-03-24T02:51:41Z|https://github.com/objectbox/objectbox-java|4481|5.12|1.76|102.96|24318|0.3369900187784201
NineOldAndroids|JakeWharton|Java|2011-12-08T19:46:37Z|2025-02-27T17:11:38Z|https://github.com/JakeWharton/NineOldAndroids|4480|4.29|1.43|30.14|7585|0.3129468346221163
opengrok|oracle|Java|2013-01-07T11:49:18Z|2025-03-24T12:44:51Z|https://github.com/oracle/opengrok|4476|5.34|1.63|78.98|70182|0.33360966657936075
AndroidTutorialForBeginners|hussien89aa|Java|2016-09-26T16:36:28Z|2025-03-19T22:22:42Z|https://github.com/hussien89aa/AndroidTutorialForBeginners|4471|4.51|1.5|2.74|3957|0.3186902895063436
epic|tiann|Java|2017-05-22T02:52:44Z|2025-03-24T01:57:17Z|https://github.com/tiann/epic|4463|3.23|1.62|30.4|5127|0.30976498177010103
android-mvp-architecture|janishar|Java|2017-01-27T08:39:06Z|2025-03-24T11:04:13Z|https://github.com/janishar/android-mvp-architecture|4445|5.82|1.38|14.11|4049|0.32781149252701486
JDA|discord-jda|Java|2015-12-12T13:57:32Z|2025-03-23T17:56:25Z|https://github.com/discord-jda/JDA|4440|8.86|1.85|134.65|58908|0.3827416725935634
Robust|Meituan-Dianping|Java|2017-03-14T10:14:50Z|2025-03-23T16:18:19Z|https://github.com/Meituan-Dianping/Robust|4438|3.52|1.26|17.36|2953|0.2966489628601384
android-times-square|square|Java|2013-01-30T20:28:27Z|2025-03-22T07:52:09Z|https://github.com/square/android-times-square|4437|4.55|1.23|25.87|2286|0.30675384262123884
GT|Tencent|Java|2016-01-13T10:29:55Z|2025-03-22T07:52:31Z|https://github.com/Tencent/GT|4406|3.9|1.3|13.67|55663|0.30272787786344446
DeepLinkDispatch|airbnb|Java|2015-06-11T21:16:48Z|2025-03-23T14:06:47Z|https://github.com/airbnb/DeepLinkDispatch|4397|6.28|1.48|88.64|8549|0.33723845192791224
Ant-Media-Server|ant-media|Java|2017-03-01T08:21:13Z|2025-03-24T11:35:53Z|https://github.com/ant-media/Ant-Media-Server|4394|5.62|1.32|180.25|103680|0.32225245191110813
moco|dreamhead|Java|2012-10-18T09:09:51Z|2025-03-24T05:23:51Z|https://github.com/dreamhead/moco|4394|5.82|1.54|34.66|17542|0.3350275408215735
djl|deepjavalibrary|Java|2019-10-29T22:38:54Z|2025-03-24T02:24:29Z|https://github.com/deepjavalibrary/djl|4390|6.96|1.55|146.41|85122|0.34781513382433576
ticker|robinhood|Java|2016-07-15T21:37:52Z|2025-03-24T06:19:18Z|https://github.com/robinhood/ticker|4387|4.61|1.32|27.61|1581|0.3115178853486659
WePush|rememberber|Java|2017-06-23T09:03:36Z|2025-03-23T16:39:00Z|https://github.com/rememberber/WePush|4384|6.83|1.58|25.15|22791|0.34816237570090325
GDA-android-reversing-Tool|charles2gan|Java|2017-10-31T08:18:29Z|2025-03-24T13:31:44Z|https://github.com/charles2gan/GDA-android-reversing-Tool|4370|2.56|1|57.38|567|0.27394095063897994
ipscan|angryip|Java|2011-06-28T20:58:48Z|2025-03-23T23:00:24Z|https://github.com/angryip/ipscan|4369|4.98|1.67|4.13|12555|0.3316786744443341
BottomNavigation|Ashok-Varma|Java|2016-03-19T19:19:30Z|2025-03-21T06:21:30Z|https://github.com/Ashok-Varma/BottomNavigation|4367|7.53|1.43|69.27|2091|0.34898826962788987
shiro|apache|Java|2009-08-29T08:00:17Z|2025-03-23T10:18:56Z|https://github.com/apache/shiro|4362|5.02|1.79|19.71|36690|0.33753679148521687
leet-code|awangdev|Java|2015-04-25T19:14:09Z|2025-03-24T08:06:49Z|https://github.com/awangdev/leet-code|4357|2.02|1|1.09|2109|0.2681114321137543
flink-recommandSystem-demo|water8394|Java|2019-05-15T07:55:35Z|2025-03-24T04:34:05Z|https://github.com/water8394/flink-recommandSystem-demo|4355|3.73|1.08|6.4|1835|0.2908326302017916
Gadgetbridge|Freeyourgadget|Java|2015-01-05T23:19:03Z|2025-03-21T21:04:04Z|https://github.com/Freeyourgadget/Gadgetbridge|4315|5.38|1.83|38.69|242946|0.34331156578416877
spring-ai|spring-projects|Java|2023-06-27T18:57:29Z|2025-03-24T11:52:34Z|https://github.com/spring-projects/spring-ai|4313|7.28|1.06|12.06|870|0.3295439524887618
BGARefreshLayout-Android|bingoogolapple|Java|2015-05-28T16:17:00Z|2025-03-23T15:15:54Z|https://github.com/bingoogolapple/BGARefreshLayout-Android|4311|5.15|1.41|9.8|5450|0.321711743373954
h2database|h2database|Java|2015-04-10T19:09:09Z|2025-03-22T12:54:43Z|https://github.com/h2database/h2database|4311|6.02|2.06|176.13|229981|0.36044689905552874
ImagePicker|jeasonlzy|Java|2016-01-27T17:05:03Z|2025-03-18T01:44:47Z|https://github.com/jeasonlzy/ImagePicker|4302|5.83|1.49|23.08|3685|0.3329025800895766
serve|pytorch|Java|2019-10-03T03:17:43Z|2025-03-24T10:40:24Z|https://github.com/pytorch/serve|4301|5.8|1.47|63.92|18747|0.33151084558071353
jacoco|jacoco|Java|2012-07-08T21:45:13Z|2025-03-24T06:38:22Z|https://github.com/jacoco/jacoco|4301|4.24|1.43|12.59|36235|0.312451040103434
android-volley|mcxiaoke|Java|2013-05-21T05:35:26Z|2025-03-22T07:50:32Z|https://github.com/mcxiaoke/android-volley|4289|5.09|1.89|15.82|4965|0.34288815132376566
frontend-maven-plugin|eirslett|Java|2013-08-30T14:44:38Z|2025-03-21T21:10:31Z|https://github.com/eirslett/frontend-maven-plugin|4285|5.6|1.73|7.05|3717|0.3413252584180305
coursera-android|aporter|Java|2014-01-05T09:55:31Z|2025-03-23T10:19:10Z|https://github.com/aporter/coursera-android|4278|4.25|1.61|3.98|13151|0.3207938534263723
IoT-Technical-Guide|IoT-Technology|Java|2019-04-02T01:52:44Z|2025-03-24T01:56:08Z|https://github.com/IoT-Technology/IoT-Technical-Guide|4273|4.09|1.25|3.16|5235|0.3026091536238738
dynamic-tp|dromara|Java|2022-01-07T16:35:27Z|2025-03-24T01:31:38Z|https://github.com/dromara/dynamic-tp|4270|4.6|1.37|19.74|8699|0.31371217094911485
android-autofittextview|grantland|Java|2011-02-14T06:00:52Z|2025-03-23T15:05:29Z|https://github.com/grantland/android-autofittextview|4268|5.38|1.38|40.75|470|0.3228030844551918
CircleIndicator|ongakuer|Java|2014-07-30T14:02:56Z|2025-03-07T09:04:04Z|https://github.com/ongakuer/CircleIndicator|4268|6.51|1.62|8.51|1712|0.34647058579061535
java-learning|brianway|Java|2016-02-09T05:20:58Z|2025-03-21T17:29:16Z|https://github.com/brianway/java-learning|4266|1.08|1.29|0.6|10984|0.2708280946140546
InternetArchitect|bjmashibing|Java|2019-10-19T16:32:01Z|2025-03-22T04:32:32Z|https://github.com/bjmashibing/InternetArchitect|4257|4.69|1.16|63.52|44630|0.304993954568489
fastexcel|fast-excel|Java|2024-10-05T11:42:50Z|2025-03-24T13:35:38Z|https://github.com/fast-excel/fastexcel|4255|6.6|1.37|31.55|20810|0.3360039687121865
dragonwell8|dragonwell-project|Java|2019-03-07T02:57:45Z|2025-03-24T04:30:49Z|https://github.com/dragonwell-project/dragonwell8|4253|||||0
OpenHub|ThirtyDegreesRay|Java|2017-07-11T13:29:51Z|2025-03-22T06:12:24Z|https://github.com/ThirtyDegreesRay/OpenHub|4252|6.76|1.63|32.93|24549|0.3496308638727188
aurora|linhaojun857|Java|2022-08-19T13:39:16Z|2025-03-24T04:21:53Z|https://github.com/linhaojun857/aurora|4248|7.29|1.12|7.26|4956|0.332406215591613
failsafe|failsafe-lib|Java|2015-06-30T00:56:39Z|2025-03-24T07:44:08Z|https://github.com/failsafe-lib/failsafe|4237|6.39|2.06|19.18|10026|0.36513807971585577
MallChat|zongzibinbin|Java|2023-03-16T15:04:35Z|2025-03-23T08:57:23Z|https://github.com/zongzibinbin/MallChat|4235|6.24|1.2|4.44|9260|0.3243356205989742
ShineButton|ChadCSong|Java|2016-07-05T06:32:26Z|2025-02-26T09:10:57Z|https://github.com/ChadCSong/ShineButton|4220|4.83|1.63|23.63|988|0.32811180602439105
tx-lcn|codingapi|Java|2017-11-11T03:34:34Z|2025-03-23T05:48:52Z|https://github.com/codingapi/tx-lcn|4206|4.95|1.21|6.34|7772|0.31037906923545583
crate|crate|Java|2013-04-10T09:17:16Z|2025-03-24T12:57:19Z|https://github.com/crate/crate|4199|7.53|1.66|48.1|438271|0.3595420849334384
unidbg|zhkl0228|Java|2019-02-26T09:32:15Z|2025-03-23T17:42:27Z|https://github.com/zhkl0228/unidbg|4193|5.27|1.61|26.62|90028|0.33210344332376085
CoordinatorTabLayout|hugeterry|Java|2017-01-27T13:40:28Z|2025-03-19T12:10:18Z|https://github.com/hugeterry/CoordinatorTabLayout|4193|5.29|1.41|9.41|473|0.3232765058532274
jitsi|jitsi|Java|2013-04-24T17:37:20Z|2025-03-24T01:42:55Z|https://github.com/jitsi/jitsi|4191|5.44|1.9|39.37|196435|0.34716822489661264
FloatWindow|yhaolpz|Java|2017-11-14T14:33:55Z|2025-03-21T13:26:13Z|https://github.com/yhaolpz/FloatWindow|4191|3.77|1.27|9.73|1473|0.2999234754941127
camunda-bpm-platform|camunda|Java|2013-01-03T10:10:31Z|2025-03-24T09:56:52Z|https://github.com/camunda/camunda-bpm-platform|4190|7.01|1.5|134.98|438184|0.3461363162868631
JKeyboardPanelSwitch|Jacksgong|Java|2015-07-01T17:42:01Z|2025-03-20T09:30:56Z|https://github.com/Jacksgong/JKeyboardPanelSwitch|4187|5.2|1.3|7.38|1736|0.31726732665495444
spring-boot-starter|mybatis|Java|2015-09-25T13:05:15Z|2025-03-21T16:52:35Z|https://github.com/mybatis/spring-boot-starter|4186|4.52|1.22|16.27|4424|0.30599747028207824
powermock|powermock|Java|2014-05-28T07:53:53Z|2025-03-21T03:48:51Z|https://github.com/powermock/powermock|4180|3.43|1.24|22.75|32824|0.29471356463872933
campus-imaotai|oddfar|Java|2023-07-07T10:37:13Z|2025-03-24T04:34:16Z|https://github.com/oddfar/campus-imaotai|4179|6.34|1.41|20.38|7728|0.33496269904689663
BGABanner-Android|bingoogolapple|Java|2014-10-25T17:15:18Z|2025-03-24T02:56:10Z|https://github.com/bingoogolapple/BGABanner-Android|4175|5|1.58|26.28|2123|0.3277228371986657
javassist|jboss-javassist|Java|2013-05-24T08:31:32Z|2025-03-23T08:57:38Z|https://github.com/jboss-javassist/javassist|4169|3.39|1.55|43.91|83226|0.30831447388477096
open-location-code|google|Java|2014-09-30T18:26:35Z|2025-03-22T11:09:41Z|https://github.com/google/open-location-code|4169|4.93|1.18|4|2251|0.3087973280916164
markor|gsantner|Java|2017-08-26T00:08:35Z|2025-03-24T07:49:41Z|https://github.com/gsantner/markor|4151|6.98|1.51|131.11|28305|0.346270682465736
zotfile|jlegewie|Java|2011-12-30T14:47:42Z|2025-03-23T19:57:17Z|https://github.com/jlegewie/zotfile|4150|0|0|0|0|0
aws-sdk-java|aws|Java|2010-03-22T23:34:58Z|2025-03-24T12:43:34Z|https://github.com/aws/aws-sdk-java|4148|6.99|1.21|124.45|8547420|0.33273866393155116
AndroidWiFiADB|pedrovgs|Java|2015-10-18T21:58:45Z|2025-03-23T15:04:35Z|https://github.com/pedrovgs/AndroidWiFiADB|4145|2.87|1.5|12.13|1096|0.300343029921302
malmo|microsoft|Java|2016-05-17T14:58:40Z|2025-03-24T07:58:25Z|https://github.com/microsoft/malmo|4135|7.05|2.14|12.85|19130|0.3761754726648183
guide-rpc-framework|Snailclimb|Java|2020-05-10T13:24:42Z|2025-03-24T10:34:50Z|https://github.com/Snailclimb/guide-rpc-framework|4125|4.83|1.24|1.21|1583|0.3104240629882497
hmily|dromara|Java|2017-09-28T06:29:01Z|2025-03-24T06:58:30Z|https://github.com/dromara/hmily|4124|4.93|1.24|5.02|6917|0.3115271777394377
Tangram-Android|alibaba|Java|2017-03-29T13:29:57Z|2025-03-23T14:02:03Z|https://github.com/alibaba/Tangram-Android|4115|5.26|1.68|23.21|24338|0.33519299405319103
